Score,Tokens,Count,Source Code
4.449552277676267,7,3,"['(', ')', ')', ';', '}', '@', 'Test']"
4.449552277676267,7,3,"['.', 'count', '(', ')', ')', ';', '}']"
4.449552277676267,7,3,"['.', 'util', '.', 'Map', ';', 'import', 'java']"
4.449552277676267,7,3,"['util', '.', 'Map', ';', 'import', 'java', '.']"
4.449552277676267,7,3,"['.', 'Map', ';', 'import', 'java', '.', 'util']"
4.449552277676267,7,3,"['Map', ';', 'import', 'java', '.', 'util', '.']"
4.449552277676267,7,3,"[',', 'Object', '>', 'properties', ')', '{', 'super']"
4.449552277676267,7,3,"['Object', '>', 'properties', ')', '{', 'super', '(']"
4.449552277676267,7,3,"['>', 'properties', ')', '{', 'super', '(', 'properties']"
4.449552277676267,7,3,"['properties', ')', '{', 'super', '(', 'properties', ')']"
4.449552277676267,7,3,"[')', '{', 'super', '(', 'properties', ')', ';']"
4.449552277676267,7,3,"['{', 'super', '(', 'properties', ')', ';', '}']"
4.449552277676267,7,3,"['super', '(', 'properties', ')', ';', '}', '}']"
4.449552277676267,7,3,"['List', '<', 'Map', '<', 'String', ',', 'Object']"
4.449552277676267,7,3,"['Map', '<', 'String', ',', 'Object', '>', '>']"
4.449552277676267,7,3,"['java', '.', 'util', '.', 'Optional', ';', 'import']"
4.449552277676267,7,3,"['iluwatar', '.', 'abstractdocument', '.', 'Document', ';', 'public']"
4.449552277676267,7,3,"['.', 'abstractdocument', '.', 'Document', ';', 'public', 'interface']"
4.449552277676267,7,3,"['(', ')', '{', 'return', 'Optional', '.', 'ofNullable']"
4.449552277676267,7,3,"[')', '{', 'return', 'Optional', '.', 'ofNullable', '(']"
4.449552277676267,7,3,"['{', 'return', 'Optional', '.', 'ofNullable', '(', '(']"
4.449552277676267,7,3,"[')', 'get', '(', 'PROPERTY', ')', ')', ';']"
4.449552277676267,7,3,"['get', '(', 'PROPERTY', ')', ')', ';', '}']"
4.449552277676267,7,3,"['(', 'PROPERTY', ')', ')', ';', '}', '}']"
4.392317422778761,2,21,"[')', '{']"
4.392317422778761,2,21,"['put', '(']"
4.392317422778761,21,2,"['package', 'com', '.', 'iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.']"
4.392317422778761,21,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar']"
4.392317422778761,21,2,"['.', 'iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.392317422778761,21,2,"['iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.392317422778761,21,2,"['.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.392317422778761,21,2,"['abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.392317422778761,21,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
4.392317422778761,21,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel']"
4.392317422778761,21,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';']"
4.392317422778761,21,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import']"
4.392317422778761,21,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com']"
4.392317422778761,21,2,"['.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.']"
4.392317422778761,21,2,"['abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar']"
4.392317422778761,21,2,"['.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.392317422778761,21,2,"['domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.392317422778761,21,2,"['.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.392317422778761,21,2,"['Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.392317422778761,21,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
4.392317422778761,21,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts']"
4.392317422778761,21,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';']"
4.392317422778761,21,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import']"
4.392317422778761,21,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com']"
4.392317422778761,21,2,"['.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.']"
4.392317422778761,21,2,"['abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar']"
4.392317422778761,21,2,"['.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.392317422778761,21,2,"['domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.392317422778761,21,2,"['.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.392317422778761,21,2,"['HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.392317422778761,21,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
4.392317422778761,21,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice']"
4.392317422778761,21,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';']"
4.392317422778761,21,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import']"
4.392317422778761,21,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com']"
4.392317422778761,21,2,"['.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.']"
4.392317422778761,21,2,"['abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar']"
4.392317422778761,21,2,"['.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.392317422778761,21,2,"['domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.392317422778761,21,2,"['.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.392317422778761,21,2,"['HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.392317422778761,21,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
4.392317422778761,21,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasType']"
4.392317422778761,21,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasType', ';']"
4.392317422778761,21,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasType', ';', 'import']"
4.392317422778761,21,2,"[';', 'import', 'org', '.', 'junit', '.', 'jupiter', '.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java']"
4.392317422778761,21,2,"['import', 'org', '.', 'junit', '.', 'jupiter', '.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.']"
4.392317422778761,21,2,"['org', '.', 'junit', '.', 'jupiter', '.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util']"
4.392317422778761,21,2,"['.', 'junit', '.', 'jupiter', '.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.']"
4.392317422778761,21,2,"['junit', '.', 'jupiter', '.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap']"
4.392317422778761,21,2,"['.', 'jupiter', '.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';']"
4.392317422778761,21,2,"['jupiter', '.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';', 'import']"
4.392317422778761,21,2,"['.', 'api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';', 'import', 'java']"
4.392317422778761,21,2,"['api', '.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';', 'import', 'java', '.']"
4.392317422778761,21,2,"['.', 'Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';', 'import', 'java', '.', 'util']"
4.392317422778761,21,2,"['Test', ';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';', 'import', 'java', '.', 'util', '.']"
4.392317422778761,21,2,"[';', 'import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';', 'import', 'java', '.', 'util', '.', 'Map']"
4.392317422778761,21,2,"['import', 'java', '.', 'util', '.', 'Arrays', ';', 'import', 'java', '.', 'util', '.', 'HashMap', ';', 'import', 'java', '.', 'util', '.', 'Map', ';']"
4.392317422778761,21,2,"['Map', '<', 'String', ',', 'Object', '>', 'carProperties', '=', 'new', 'HashMap', '<', '>', '(', ')', ';', 'carProperties', '.', 'put', '(', 'HasModel', '.']"
4.392317422778761,21,2,"['<', 'String', ',', 'Object', '>', 'carProperties', '=', 'new', 'HashMap', '<', '>', '(', ')', ';', 'carProperties', '.', 'put', '(', 'HasModel', '.', 'PROPERTY']"
4.392317422778761,21,2,"['String', ',', 'Object', '>', 'carProperties', '=', 'new', 'HashMap', '<', '>', '(', ')', ';', 'carProperties', '.', 'put', '(', 'HasModel', '.', 'PROPERTY', ',']"
4.392317422778761,21,2,"['<', 'T', '>', 'Stream', '<', 'T', '>', 'children', '(', 'String', 'key', ',', 'Function', '<', 'Map', '<', 'String', ',', 'Object', '>', ',']"
4.392317422778761,21,2,"['T', '>', 'Stream', '<', 'T', '>', 'children', '(', 'String', 'key', ',', 'Function', '<', 'Map', '<', 'String', ',', 'Object', '>', ',', 'T']"
4.392317422778761,21,2,"['>', 'Stream', '<', 'T', '>', 'children', '(', 'String', 'key', ',', 'Function', '<', 'Map', '<', 'String', ',', 'Object', '>', ',', 'T', '>']"
4.392317422778761,21,2,"['Stream', '<', 'T', '>', 'children', '(', 'String', 'key', ',', 'Function', '<', 'Map', '<', 'String', ',', 'Object', '>', ',', 'T', '>', 'constructor']"
4.392317422778761,21,2,"['<', 'T', '>', 'children', '(', 'String', 'key', ',', 'Function', '<', 'Map', '<', 'String', ',', 'Object', '>', ',', 'T', '>', 'constructor', ')']"
4.392317422778761,21,2,"['package', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Map', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.392317422778761,21,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Map', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.392317422778761,21,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Map', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.392317422778761,21,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Map', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'AbstractDocument']"
4.392317422778761,21,2,"['.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Map', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'AbstractDocument', ';']"
4.392317422778761,21,2,"['abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Map', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'AbstractDocument', ';', 'public']"
4.392317422778761,21,2,"['.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Map', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'AbstractDocument', ';', 'public', 'class']"
4.392317422778761,21,2,"['package', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Optional', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.392317422778761,21,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Optional', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.392317422778761,21,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Optional', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.392317422778761,21,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Optional', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'Document']"
4.392317422778761,21,2,"['.', 'abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Optional', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'Document', ';']"
4.392317422778761,21,2,"['abstractdocument', '.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Optional', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'Document', ';', 'public']"
4.392317422778761,21,2,"['.', 'domain', ';', 'import', 'java', '.', 'util', '.', 'Optional', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'Document', ';', 'public', 'interface']"
4.321928094887363,2,20,"['<', 'String']"
4.321928094887363,2,20,"[',', 'Object']"
4.321928094887363,20,2,"['package', 'com', '.', 'iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com']"
4.321928094887363,20,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.']"
4.321928094887363,20,2,"['.', 'iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar']"
4.321928094887363,20,2,"['iluwatar', '.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.321928094887363,20,2,"['.', 'abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.321928094887363,20,2,"['abstractdocument', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.321928094887363,20,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.321928094887363,20,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
4.321928094887363,20,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel']"
4.321928094887363,20,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';']"
4.321928094887363,20,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import']"
4.321928094887363,20,2,"['.', 'abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com']"
4.321928094887363,20,2,"['abstractdocument', '.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.']"
4.321928094887363,20,2,"['.', 'domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar']"
4.321928094887363,20,2,"['domain', '.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.321928094887363,20,2,"['.', 'Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.321928094887363,20,2,"['Car', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.321928094887363,20,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.321928094887363,20,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
4.321928094887363,20,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts']"
4.321928094887363,20,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';']"
4.321928094887363,20,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import']"
4.321928094887363,20,2,"['.', 'abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com']"
4.321928094887363,20,2,"['abstractdocument', '.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.']"
4.321928094887363,20,2,"['.', 'domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar']"
4.321928094887363,20,2,"['domain', '.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.321928094887363,20,2,"['.', 'HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.321928094887363,20,2,"['HasModel', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.321928094887363,20,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.321928094887363,20,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
4.321928094887363,20,2,"['com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice']"
4.321928094887363,20,2,"['.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';']"
4.321928094887363,20,2,"['iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import']"
4.321928094887363,20,2,"['.', 'abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com']"
4.321928094887363,20,2,"['abstractdocument', '.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.']"
4.321928094887363,20,2,"['.', 'domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar']"
4.321928094887363,20,2,"['domain', '.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.']"
4.321928094887363,20,2,"['.', 'HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument']"
4.321928094887363,20,2,"['HasParts', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.']"
4.321928094887363,20,2,"[';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain']"
4.321928094887363,20,2,"['import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.', 'HasPrice', ';', 'import', 'com', '.', 'iluwatar', '.', 'abstractdocument', '.', 'domain', '.']"
